TrainNum,RecordDate,OriginStation,TerminalStation,MaxCount,LoadFactors
K16,2016-01-31,ZD266,ZD190-01,1142,68.4
D02,2016-01-31,ZD111-01,ZD190-01,1112,35.4
D03,2016-01-31,ZD190-01,ZD111-01,613,42.9
D04,2016-01-31,ZD111-03,ZD190-01,586,70.3
D05,2016-01-31,ZD190-01,ZD111-01,1172,9.1
D06,2016-01-31,ZD111-01,ZD190-01,1172,48.6
D07,2016-01-31,ZD190-01,ZD111-01,1226,16.7
D08,2016-01-31,ZD111-01,ZD190-02,586,64.4
D09,2016-01-31,ZD190-02,ZD111-01,586,54.4
D10,2016-01-31,ZD111-01,ZD190-01,1172,38.9
D11,2016-01-31,ZD190-01,ZD111-01,586,30.7
D12,2016-01-31,ZD111-01,ZD190-01,586,44.9
D13,2016-01-31,ZD190-01,ZD111-01,1172,62.6
D14,2016-01-31,ZD111-01,ZD190-01,1226,13.4
D15,2016-01-31,ZD190-02,ZD111-03,586,54.5
D16,2016-01-31,ZD111-01,ZD190-01,613,13.7
D17,2016-01-31,ZD190-01,ZD111-03,1112,41.1
D18,2016-01-31,ZD111-01,ZD190-01,613,32.4
D19,2016-01-31,ZD190-01,ZD111-03,586,36.6
D20,2016-01-31,ZD111-01,ZD190-02,586,33.6
T06,2016-01-31,ZD181,ZD190-01,436,10.7
T07,2016-01-31,ZD190-01,ZD181,436,8.9
T08,2016-01-31,ZD181,ZD190-02,436,10.9
T09,2016-01-31,ZD190-02,ZD181,436,8.4
G19,2016-01-31,ZD209,ZD190-01,1005,81.3
G20,2016-01-31,ZD209,ZD190-01,1005,87.0
G21,2016-01-31,ZD209,ZD190-01,1112,71.0
G24,2016-01-31,ZD080,ZD190-01,1005,81.1
G27,2016-01-31,ZD080,ZD190-01,1112,64.4
K10,2016-01-31,ZD056,ZD190-01,1122,77.0
K08,2016-01-31,ZD170,ZD190-01,1237,81.1
G22,2016-01-31,ZD203,ZD190-01,960,80.0
Z01,2016-01-31,ZD071,ZD190-01,1260,98.4
T01,2016-01-31,ZD212,ZD190-01,1150,87.2
G26,2016-01-31,ZD072,ZD190-01,1005,94.4
G28,2016-01-31,ZD316,ZD190-01,1005,82.5
K03,2016-01-31,ZD174,ZD190-01,1252,91.9
K07,2016-01-31,ZD029,ZD190-01,1332,79.4
G29,2016-01-31,ZD321,ZD190-01,960,80.1
K01,2016-01-31,ZD142,ZD190-01,1225,61.8
K06,2016-01-31,ZD299,ZD190-01,1246,73.6
Z02,2016-01-31,ZD267,ZD190-01,1194,73.4
K11,2016-02-01,ZD074,ZD190-02,1373,66.4
K09,2016-02-01,ZD184,ZD190-02,1076,23.0
G01,2016-02-01,ZD075,ZD190-02,1112,50.0
K17,2016-02-01,ZD004,ZD190-02,1109,45.8
K18,2016-02-01,ZD246,ZD190-02,1200,48.2
K02,2016-02-01,ZD291,ZD190-02,1118,68.0
G02,2016-02-01,ZD215,ZD190-02,1112,24.7
G03,2016-02-01,ZD313,ZD190-02,1102,34.4
Z03,2016-02-01,ZD012,ZD190-02,732,74.5
K05,2016-02-01,ZD217,ZD190-02,1321,26.0
G04,2016-02-01,ZD242,ZD190-01,1005,53.8
G05,2016-02-01,ZD242,ZD190-01,556,53.3
G06,2016-02-01,ZD013,ZD190-01,1015,74.7
G07,2016-02-01,ZD013,ZD190-01,1015,87.5
G08,2016-02-01,ZD013,ZD190-01,1015,80.6
G09,2016-02-01,ZD013,ZD190-01,1015,83.3
G10,2016-02-01,ZD013,ZD190-01,1112,72.4
G11,2016-02-01,ZD013,ZD190-01,1112,59.0
G12,2016-02-01,ZD013,ZD190-01,1112,72.4
G13,2016-02-01,ZD013,ZD190-01,1005,74.3
G14,2016-02-01,ZD013,ZD190-01,1112,53.1
G15,2016-02-01,ZD013,ZD190-01,1112,46.0
G16,2016-02-01,ZD013,ZD190-01,1112,36.7
G17,2016-02-01,ZD013,ZD190-01,1112,37.3
K15,2016-02-01,ZD230,ZD190-01,1267,41.3
K12,2016-02-01,ZD007,ZD190-01,1148,55.5
K04,2016-02-01,ZD273,ZD190-02,1194,68.9
G25,2016-02-01,ZD261,ZD190-01,1061,84.3
K16,2016-02-01,ZD266,ZD190-01,1142,65.0
D02,2016-02-01,ZD111-01,ZD190-01,1112,36.5
D03,2016-02-01,ZD190-01,ZD111-01,613,65.7
D04,2016-02-01,ZD111-03,ZD190-01,586,64.1
D05,2016-02-01,ZD190-01,ZD111-01,1172,10.7
D06,2016-02-01,ZD111-01,ZD190-01,1172,44.2
D07,2016-02-01,ZD190-01,ZD111-01,1226,12.7
D08,2016-02-01,ZD111-01,ZD190-02,586,41.7
D09,2016-02-01,ZD190-02,ZD111-01,586,47.4
D10,2016-02-01,ZD111-01,ZD190-01,1172,17.7
D11,2016-02-01,ZD190-01,ZD111-01,586,29.6
D12,2016-02-01,ZD111-01,ZD190-01,586,17.3
D13,2016-02-01,ZD190-01,ZD111-01,1172,55.4
D14,2016-02-01,ZD111-01,ZD190-01,1226,6.5
D15,2016-02-01,ZD190-02,ZD111-03,586,36.3
D16,2016-02-01,ZD111-01,ZD190-01,613,7.5
D17,2016-02-01,ZD190-01,ZD111-03,1112,21.2
D18,2016-02-01,ZD111-01,ZD190-01,613,19.3
D19,2016-02-01,ZD190-01,ZD111-03,586,21.0
D20,2016-02-01,ZD111-01,ZD190-02,586,40.3
T06,2016-02-01,ZD181,ZD190-01,436,7.4
T07,2016-02-01,ZD190-01,ZD181,436,10.9
T08,2016-02-01,ZD181,ZD190-02,436,7.8
T09,2016-02-01,ZD190-02,ZD181,436,4.6
G19,2016-02-01,ZD209,ZD190-01,1005,77.0
G20,2016-02-01,ZD209,ZD190-01,1005,84.8
G21,2016-02-01,ZD209,ZD190-01,1112,57.1
G24,2016-02-01,ZD080,ZD190-01,1005,83.2
G27,2016-02-01,ZD080,ZD190-01,1112,58.8
K10,2016-02-01,ZD056,ZD190-01,1122,76.8
K08,2016-02-01,ZD170,ZD190-01,1237,73.1
G22,2016-02-01,ZD203,ZD190-01,960,73.4
Z01,2016-02-01,ZD071,ZD190-01,1260,98.1
T01,2016-02-01,ZD212,ZD190-01,1150,86.2
G26,2016-02-01,ZD072,ZD190-01,1005,86.7
G28,2016-02-01,ZD316,ZD190-01,1005,81.1
K03,2016-02-01,ZD174,ZD190-01,1252,91.1
K07,2016-02-01,ZD029,ZD190-01,1332,82.7
G29,2016-02-01,ZD321,ZD190-01,960,72.1
K01,2016-02-01,ZD142,ZD190-01,1225,63.3
K06,2016-02-01,ZD299,ZD190-01,1246,69.6
Z02,2016-02-01,ZD267,ZD190-01,1194,78.5
K11,2016-02-02,ZD074,ZD190-02,1373,76.1
G01,2016-02-02,ZD075,ZD190-02,1112,53.7
K17,2016-02-02,ZD004,ZD190-02,1052,56.9
K18,2016-02-02,ZD246,ZD190-02,1200,55.8
K02,2016-02-02,ZD291,ZD190-02,1093,71.5
G02,2016-02-02,ZD215,ZD190-02,1112,28.7
G03,2016-02-02,ZD313,ZD190-02,1102,48.0
Z03,2016-02-02,ZD012,ZD190-02,732,85.6
K05,2016-02-02,ZD217,ZD190-02,1321,30.4
G04,2016-02-02,ZD242,ZD190-01,1005,62.3
G05,2016-02-02,ZD242,ZD190-01,556,57.3
G06,2016-02-02,ZD013,ZD190-01,1015,85.3
G07,2016-02-02,ZD013,ZD190-01,1015,92.4
G08,2016-02-02,ZD013,ZD190-01,1015,83.7
G09,2016-02-02,ZD013,ZD190-01,1015,88.3
G10,2016-02-02,ZD013,ZD190-01,1112,77.9
G11,2016-02-02,ZD013,ZD190-01,1112,68.7
G12,2016-02-02,ZD013,ZD190-01,1112,81.6
G13,2016-02-02,ZD013,ZD190-01,1005,80.7
G14,2016-02-02,ZD013,ZD190-01,1112,60.6
G15,2016-02-02,ZD013,ZD190-01,1112,52.3
G16,2016-02-02,ZD013,ZD190-01,1112,57.2
G17,2016-02-02,ZD013,ZD190-01,1112,60.9
K15,2016-02-02,ZD230,ZD190-01,1267,49.8
K12,2016-02-02,ZD007,ZD190-01,1148,64.4
K04,2016-02-02,ZD273,ZD190-02,1194,70.9
G25,2016-02-02,ZD261,ZD190-01,1061,83.4
K16,2016-02-02,ZD266,ZD190-01,1142,66.3
D02,2016-02-02,ZD111-01,ZD190-01,1112,38.1
D03,2016-02-02,ZD190-01,ZD111-01,613,56.4
D04,2016-02-02,ZD111-03,ZD190-01,586,73.9
D05,2016-02-02,ZD190-01,ZD111-01,1172,12.5
D06,2016-02-02,ZD111-01,ZD190-01,1172,36.6
D07,2016-02-02,ZD190-01,ZD111-01,1226,18.2
D08,2016-02-02,ZD111-01,ZD190-02,586,39.2
D09,2016-02-02,ZD190-02,ZD111-01,586,57.5
D10,2016-02-02,ZD111-01,ZD190-01,1172,20.5
D11,2016-02-02,ZD190-01,ZD111-01,586,32.1
D12,2016-02-02,ZD111-01,ZD190-01,586,19.4
D13,2016-02-02,ZD190-01,ZD111-01,1172,35.2
D14,2016-02-02,ZD111-01,ZD190-01,1226,7.8
D15,2016-02-02,ZD190-02,ZD111-03,586,43.1
D16,2016-02-02,ZD111-01,ZD190-01,613,10.8
D17,2016-02-02,ZD190-01,ZD111-03,1112,28.7
D18,2016-02-02,ZD111-01,ZD190-01,613,23.0
D19,2016-02-02,ZD190-01,ZD111-03,586,25.0
D20,2016-02-02,ZD111-01,ZD190-02,586,35.1
D51,2016-02-02,ZD308,ZD190-01,556,49.0
D52,2016-02-02,ZD190-01,ZD111-03,556,53.7
T06,2016-02-02,ZD181,ZD190-01,436,10.3
T07,2016-02-02,ZD190-01,ZD181,436,9.3
T08,2016-02-02,ZD181,ZD190-02,436,6.2
T09,2016-02-02,ZD190-02,ZD181,436,8.4
G19,2016-02-02,ZD209,ZD190-01,1005,80.7
G20,2016-02-02,ZD209,ZD190-01,1005,87.7
G21,2016-02-02,ZD209,ZD190-01,1112,65.7
G24,2016-02-02,ZD080,ZD190-01,1005,85.3
G27,2016-02-02,ZD080,ZD190-01,1112,80.4
K10,2016-02-02,ZD056,ZD190-01,1122,77.0
K08,2016-02-02,ZD170,ZD190-01,1237,75.4
G22,2016-02-02,ZD203,ZD190-01,960,73.9
Z01,2016-02-02,ZD071,ZD190-01,1260,97.5
T01,2016-02-02,ZD212,ZD190-01,1150,87.3
G26,2016-02-02,ZD072,ZD190-01,1005,90.2
G28,2016-02-02,ZD316,ZD190-01,1005,81.0
K03,2016-02-02,ZD174,ZD190-01,1252,87.4
K07,2016-02-02,ZD029,ZD190-01,1332,84.3
G29,2016-02-02,ZD321,ZD190-01,960,77.9
K01,2016-02-02,ZD142,ZD190-01,1225,65.3
K06,2016-02-02,ZD299,ZD190-01,1246,75.4
Z02,2016-02-02,ZD267,ZD190-01,1188,79.1
K11,2016-02-03,ZD074,ZD190-02,1373,76.4
K09,2016-02-03,ZD184,ZD190-02,1076,33.8
G01,2016-02-03,ZD075,ZD190-02,1112,53.1
K17,2016-02-03,ZD004,ZD190-02,1109,57.7
K18,2016-02-03,ZD246,ZD190-02,1200,56.8
K02,2016-02-03,ZD291,ZD190-02,1093,72.4
G02,2016-02-03,ZD215,ZD190-02,1112,34.1
G03,2016-02-03,ZD313,ZD190-02,1102,54.9
Z03,2016-02-03,ZD012,ZD190-02,732,85.3
K05,2016-02-03,ZD217,ZD190-02,1321,38.8
G04,2016-02-03,ZD242,ZD190-01,1005,71.2
G05,2016-02-03,ZD242,ZD190-01,556,70.5
G06,2016-02-03,ZD013,ZD190-01,1015,93.6
G07,2016-02-03,ZD013,ZD190-01,1015,93.5
G08,2016-02-03,ZD013,ZD190-01,1015,93.3
G09,2016-02-03,ZD013,ZD190-01,1015,94.9
G10,2016-02-03,ZD013,ZD190-01,1112,88.1
G11,2016-02-03,ZD013,ZD190-01,1112,88.0
G12,2016-02-03,ZD013,ZD190-01,1112,92.0
G13,2016-02-03,ZD013,ZD190-01,1005,92.3
G14,2016-02-03,ZD013,ZD190-01,1112,82.3
G15,2016-02-03,ZD013,ZD190-01,1112,73.7
G16,2016-02-03,ZD013,ZD190-01,1112,76.0
G17,2016-02-03,ZD013,ZD190-01,1112,82.5
K15,2016-02-03,ZD230,ZD190-01,1267,53.8
K12,2016-02-03,ZD007,ZD190-01,1148,70.2
K04,2016-02-03,ZD273,ZD190-02,1194,69.9
G25,2016-02-03,ZD261,ZD190-01,1061,86.6
K16,2016-02-03,ZD266,ZD190-01,1142,68.5
D02,2016-02-03,ZD111-01,ZD190-01,1112,33.1
D03,2016-02-03,ZD190-01,ZD111-01,613,60.6
D04,2016-02-03,ZD111-03,ZD190-01,586,68.9
D05,2016-02-03,ZD190-01,ZD111-01,1172,13.8
D06,2016-02-03,ZD111-01,ZD190-01,1172,43.2
D07,2016-02-03,ZD190-01,ZD111-01,1226,18.8
D08,2016-02-03,ZD111-01,ZD190-02,586,81.2
D09,2016-02-03,ZD190-02,ZD111-01,586,69.7
D10,2016-02-03,ZD111-01,ZD190-01,1172,40.8
D11,2016-02-03,ZD190-01,ZD111-01,586,32.3
D12,2016-02-03,ZD111-01,ZD190-01,586,44.5
D13,2016-02-03,ZD190-01,ZD111-01,1172,47.3
D14,2016-02-03,ZD111-01,ZD190-01,1226,7.5
D15,2016-02-03,ZD190-02,ZD111-03,586,40.0
D16,2016-02-03,ZD111-01,ZD190-01,613,11.3
D17,2016-02-03,ZD190-01,ZD111-03,1112,34.5
D18,2016-02-03,ZD111-01,ZD190-01,613,21.5
D19,2016-02-03,ZD190-01,ZD111-03,586,30.2
D20,2016-02-03,ZD111-01,ZD190-02,586,36.4
D51,2016-02-03,ZD308,ZD190-01,556,60.5
D52,2016-02-03,ZD190-01,ZD111-03,556,53.3
T06,2016-02-03,ZD181,ZD190-01,436,9.9
T09,2016-02-03,ZD190-02,ZD181,436,6.8
G19,2016-02-03,ZD209,ZD190-01,1005,87.6
G20,2016-02-03,ZD209,ZD190-01,1005,88.6
G21,2016-02-03,ZD209,ZD190-01,1112,79.6
G24,2016-02-03,ZD080,ZD190-01,1005,84.1
G27,2016-02-03,ZD080,ZD190-01,1112,82.1
K10,2016-02-03,ZD056,ZD190-01,1122,74.3
K08,2016-02-03,ZD170,ZD190-01,1237,75.9
G22,2016-02-03,ZD203,ZD190-01,960,79.8
Z01,2016-02-03,ZD071,ZD190-01,1260,99.4
T01,2016-02-03,ZD212,ZD190-01,1150,87.7
G26,2016-02-03,ZD072,ZD190-01,1005,89.2
G28,2016-02-03,ZD316,ZD190-01,1005,82.0
K03,2016-02-03,ZD174,ZD190-01,1252,87.0
K07,2016-02-03,ZD029,ZD190-01,1326,86.6
G29,2016-02-03,ZD321,ZD190-01,960,83.3
K01,2016-02-03,ZD142,ZD190-01,1225,66.1
K06,2016-02-03,ZD299,ZD190-01,1246,80.0
Z02,2016-02-03,ZD267,ZD190-01,1188,82.6
K11,2016-02-04,ZD074,ZD190-02,1373,75.5
G01,2016-02-04,ZD075,ZD190-02,1112,54.8
K17,2016-02-04,ZD004,ZD190-02,1109,62.6
K18,2016-02-04,ZD246,ZD190-02,1200,63.7
K02,2016-02-04,ZD291,ZD190-02,1118,76.2
G02,2016-02-04,ZD215,ZD190-02,1112,41.6
G03,2016-02-04,ZD313,ZD190-02,1102,65.8
Z03,2016-02-04,ZD012,ZD190-02,732,87.7
K05,2016-02-04,ZD217,ZD190-02,1321,38.1
G04,2016-02-04,ZD242,ZD190-01,1005,76.6
G05,2016-02-04,ZD242,ZD190-01,556,77.6
G06,2016-02-04,ZD013,ZD190-01,1015,94.7
G07,2016-02-04,ZD013,ZD190-01,1015,93.7
G08,2016-02-04,ZD013,ZD190-01,1015,91.7
G09,2016-02-04,ZD013,ZD190-01,1015,94.9
G10,2016-02-04,ZD013,ZD190-01,1112,90.8
G11,2016-02-04,ZD013,ZD190-01,1112,90.7
G12,2016-02-04,ZD013,ZD190-01,1112,92.5
G13,2016-02-04,ZD013,ZD190-01,1005,94.3
G14,2016-02-04,ZD013,ZD190-01,1112,84.8
G15,2016-02-04,ZD013,ZD190-01,1112,80.5
G16,2016-02-04,ZD013,ZD190-01,1112,85.7
G17,2016-02-04,ZD013,ZD190-01,1112,85.4
K15,2016-02-04,ZD230,ZD190-01,1267,54.5
K12,2016-02-04,ZD007,ZD190-01,1148,67.1
K04,2016-02-04,ZD273,ZD190-02,1194,69.4
G25,2016-02-04,ZD261,ZD190-01,1061,84.3
K16,2016-02-04,ZD266,ZD190-01,1142,76.4
D02,2016-02-04,ZD111-01,ZD190-01,1112,38.5
D03,2016-02-04,ZD190-01,ZD111-01,613,56.0
D04,2016-02-04,ZD111-03,ZD190-01,586,66.2
D05,2016-02-04,ZD190-01,ZD111-01,1172,21.6
D06,2016-02-04,ZD111-01,ZD190-01,1172,64.8
D07,2016-02-04,ZD190-01,ZD111-01,1226,34.7
D08,2016-02-04,ZD111-01,ZD190-02,586,78.8
D09,2016-02-04,ZD190-02,ZD111-01,586,84.1
D10,2016-02-04,ZD111-01,ZD190-01,1172,49.8
D11,2016-02-04,ZD190-01,ZD111-01,586,35.1
D12,2016-02-04,ZD111-01,ZD190-01,586,52.4
D13,2016-02-04,ZD190-01,ZD111-01,1172,44.1
D14,2016-02-04,ZD111-01,ZD190-01,1226,8.2
D15,2016-02-04,ZD190-02,ZD111-03,586,48.2
D16,2016-02-04,ZD111-01,ZD190-01,613,15.9
D17,2016-02-04,ZD190-01,ZD111-03,1112,33.3
D18,2016-02-04,ZD111-01,ZD190-01,613,31.7
D19,2016-02-04,ZD190-01,ZD111-03,586,29.5
D20,2016-02-04,ZD111-01,ZD190-02,586,33.3
D51,2016-02-04,ZD308,ZD190-01,556,64.2
D52,2016-02-04,ZD190-01,ZD111-03,556,54.9
T06,2016-02-04,ZD181,ZD190-01,436,6.9
T07,2016-02-04,ZD190-01,ZD181,436,19.6
T08,2016-02-04,ZD181,ZD190-02,436,4.2
T09,2016-02-04,ZD190-02,ZD181,436,9.4
G19,2016-02-04,ZD209,ZD190-01,1005,88.1
G20,2016-02-04,ZD209,ZD190-01,1005,90.0
G21,2016-02-04,ZD209,ZD190-01,1112,93.5
G24,2016-02-04,ZD080,ZD190-01,1005,88.6
G27,2016-02-04,ZD080,ZD190-01,1112,81.3
K10,2016-02-04,ZD056,ZD190-01,1122,67.8
K08,2016-02-04,ZD170,ZD190-01,1237,76.6
G22,2016-02-04,ZD203,ZD190-01,960,81.8
Z01,2016-02-04,ZD071,ZD190-01,1260,99.6
T01,2016-02-04,ZD212,ZD190-01,1150,88.0
G26,2016-02-04,ZD072,ZD190-01,1005,91.2
G28,2016-02-04,ZD316,ZD190-01,1005,82.4
K03,2016-02-04,ZD174,ZD190-01,1252,80.2
K07,2016-02-04,ZD029,ZD190-01,1326,84.3
G29,2016-02-04,ZD321,ZD190-01,960,86.3
K01,2016-02-04,ZD142,ZD190-01,1225,66.5
K06,2016-02-04,ZD299,ZD190-01,1246,82.0
Z02,2016-02-04,ZD267,ZD190-01,1188,81.5
K11,2016-02-05,ZD074,ZD190-02,1373,77.7
K09,2016-02-05,ZD184,ZD190-02,1076,30.4
G01,2016-02-05,ZD075,ZD190-02,1112,57.6
K17,2016-02-05,ZD004,ZD190-02,1052,55.8
K18,2016-02-05,ZD246,ZD190-02,1200,61.8
K02,2016-02-05,ZD291,ZD190-02,1118,72.0
G02,2016-02-05,ZD215,ZD190-02,1112,43.9
G03,2016-02-05,ZD313,ZD190-02,1102,72.1
Z03,2016-02-05,ZD012,ZD190-02,732,86.6
K05,2016-02-05,ZD217,ZD190-02,1321,38.2
G04,2016-02-05,ZD242,ZD190-01,1005,73.6
G05,2016-02-05,ZD242,ZD190-01,556,71.2
G06,2016-02-05,ZD013,ZD190-01,1015,94.0
G07,2016-02-05,ZD013,ZD190-01,1015,94.0
G08,2016-02-05,ZD013,ZD190-01,1015,91.2
G09,2016-02-05,ZD013,ZD190-01,1015,94.0
G10,2016-02-05,ZD013,ZD190-01,1112,93.1
G11,2016-02-05,ZD013,ZD190-01,1112,89.6
G12,2016-02-05,ZD013,ZD190-01,1112,92.7
G13,2016-02-05,ZD013,ZD190-01,1005,93.9
G14,2016-02-05,ZD013,ZD190-01,1112,85.0
G15,2016-02-05,ZD013,ZD190-01,1112,82.5
G16,2016-02-05,ZD013,ZD190-01,1112,86.9
G17,2016-02-05,ZD013,ZD190-01,1112,84.8
K15,2016-02-05,ZD230,ZD190-01,1267,51.7
K12,2016-02-05,ZD007,ZD190-01,1148,64.7
K04,2016-02-05,ZD273,ZD190-02,1194,66.5
G25,2016-02-05,ZD261,ZD190-01,1061,84.6
K16,2016-02-05,ZD266,ZD190-01,1142,68.5
D02,2016-02-05,ZD111-01,ZD190-01,1112,49.1
D03,2016-02-05,ZD190-01,ZD111-01,613,70.0
D04,2016-02-05,ZD111-03,ZD190-01,586,64.5
D05,2016-02-05,ZD190-01,ZD111-01,1172,22.4
D06,2016-02-05,ZD111-01,ZD190-01,1172,69.8
D07,2016-02-05,ZD190-01,ZD111-01,1226,44.9
D08,2016-02-05,ZD111-01,ZD190-02,586,78.8
D09,2016-02-05,ZD190-02,ZD111-01,586,85.4
D10,2016-02-05,ZD111-01,ZD190-01,1172,67.0
D11,2016-02-05,ZD190-01,ZD111-01,586,50.5
D12,2016-02-05,ZD111-01,ZD190-01,586,63.5
D13,2016-02-05,ZD190-01,ZD111-01,1172,51.0
D14,2016-02-05,ZD111-01,ZD190-01,1226,22.4
D15,2016-02-05,ZD190-02,ZD111-03,586,47.4
D16,2016-02-05,ZD111-01,ZD190-01,613,19.4
D17,2016-02-05,ZD190-01,ZD111-03,1112,34.7
D18,2016-02-05,ZD111-01,ZD190-01,613,33.8
D19,2016-02-05,ZD190-01,ZD111-03,586,28.1
D20,2016-02-05,ZD111-01,ZD190-02,586,37.3
D51,2016-02-05,ZD308,ZD190-01,556,64.3
D52,2016-02-05,ZD190-01,ZD111-03,556,53.6
T06,2016-02-05,ZD181,ZD190-01,436,9.1
T07,2016-02-05,ZD190-01,ZD181,436,26.1
T08,2016-02-05,ZD181,ZD190-02,436,4.3
T09,2016-02-05,ZD190-02,ZD181,436,15.0
G19,2016-02-05,ZD209,ZD190-01,1005,89.8
G20,2016-02-05,ZD209,ZD190-01,1005,90.4
G21,2016-02-05,ZD209,ZD190-01,1112,91.0
G24,2016-02-05,ZD080,ZD190-01,1005,88.4
G27,2016-02-05,ZD080,ZD190-01,1112,81.3
K10,2016-02-05,ZD056,ZD190-01,1122,51.4
K08,2016-02-05,ZD170,ZD190-01,1237,70.1
G22,2016-02-05,ZD203,ZD190-01,960,75.3
Z01,2016-02-05,ZD071,ZD190-01,1260,94.7
T01,2016-02-05,ZD212,ZD190-01,1150,86.2
G26,2016-02-05,ZD072,ZD190-01,1005,93.6
G28,2016-02-05,ZD316,ZD190-01,1005,80.5
K03,2016-02-05,ZD174,ZD190-01,1252,67.3
K07,2016-02-05,ZD029,ZD190-01,1326,71.8
G29,2016-02-05,ZD321,ZD190-01,960,87.2
K01,2016-02-05,ZD142,ZD190-01,1225,59.6
K06,2016-02-05,ZD299,ZD190-01,1246,69.9
Z02,2016-02-05,ZD267,ZD190-01,1188,75.5
K11,2016-02-06,ZD074,ZD190-02,1373,46.7
G01,2016-02-06,ZD075,ZD190-02,1112,54.6
K17,2016-02-06,ZD004,ZD190-02,1109,31.1
K18,2016-02-06,ZD246,ZD190-02,1200,31.4
K02,2016-02-06,ZD291,ZD190-02,1093,49.5
G02,2016-02-06,ZD215,ZD190-02,1112,40.5
G03,2016-02-06,ZD313,ZD190-02,1102,60.8
Z03,2016-02-06,ZD012,ZD190-02,732,85.5
K05,2016-02-06,ZD217,ZD190-02,1321,22.7
G04,2016-02-06,ZD242,ZD190-01,1005,80.9
G05,2016-02-06,ZD242,ZD190-01,556,73.9
G06,2016-02-06,ZD013,ZD190-01,1015,92.6
G07,2016-02-06,ZD013,ZD190-01,1015,92.1
G08,2016-02-06,ZD013,ZD190-01,1015,91.0
G09,2016-02-06,ZD013,ZD190-01,1015,92.5
G10,2016-02-06,ZD013,ZD190-01,1112,90.5
G11,2016-02-06,ZD013,ZD190-01,1112,88.7
G12,2016-02-06,ZD013,ZD190-01,1112,91.4
G13,2016-02-06,ZD013,ZD190-01,1005,92.1
G14,2016-02-06,ZD013,ZD190-01,1112,81.5
G15,2016-02-06,ZD013,ZD190-01,1112,71.5
G16,2016-02-06,ZD013,ZD190-01,1112,81.1
G17,2016-02-06,ZD013,ZD190-01,1112,80.1
K15,2016-02-06,ZD230,ZD190-01,1267,35.9
K12,2016-02-06,ZD007,ZD190-01,1148,54.8
K04,2016-02-06,ZD273,ZD190-02,1194,43.5
G25,2016-02-06,ZD261,ZD190-01,1061,82.2
K16,2016-02-06,ZD266,ZD190-01,1142,54.2
D02,2016-02-06,ZD111-01,ZD190-01,1112,49.2
D03,2016-02-06,ZD190-01,ZD111-01,613,53.9
D04,2016-02-06,ZD111-03,ZD190-01,586,58.4
D05,2016-02-06,ZD190-01,ZD111-01,1172,15.9
D06,2016-02-06,ZD111-01,ZD190-01,1172,70.3
D07,2016-02-06,ZD190-01,ZD111-01,1226,36.3
D08,2016-02-06,ZD111-01,ZD190-02,586,69.6
D09,2016-02-06,ZD190-02,ZD111-01,586,80.3
D10,2016-02-06,ZD111-01,ZD190-01,1172,44.7
D11,2016-02-06,ZD190-01,ZD111-01,586,45.9
D12,2016-02-06,ZD111-01,ZD190-01,586,52.0
D13,2016-02-06,ZD190-01,ZD111-01,1172,58.9
D14,2016-02-06,ZD111-01,ZD190-01,1226,6.3
D15,2016-02-06,ZD190-02,ZD111-03,586,29.2
D16,2016-02-06,ZD111-01,ZD190-01,613,11.7
D17,2016-02-06,ZD190-01,ZD111-03,1112,20.4
D18,2016-02-06,ZD111-01,ZD190-01,613,18.2
D19,2016-02-06,ZD190-01,ZD111-03,586,16.9
D20,2016-02-06,ZD111-01,ZD190-02,586,32.0
T06,2016-02-06,ZD181,ZD190-01,436,8.1
T07,2016-02-06,ZD190-01,ZD181,436,30.7
T08,2016-02-06,ZD181,ZD190-02,436,4.1
T09,2016-02-06,ZD190-02,ZD181,436,15.1
G19,2016-02-06,ZD209,ZD190-01,1005,89.5
G20,2016-02-06,ZD209,ZD190-01,1005,89.6
G21,2016-02-06,ZD209,ZD190-01,1112,85.0
G24,2016-02-06,ZD080,ZD190-01,1005,84.9
G27,2016-02-06,ZD080,ZD190-01,1112,77.0
K10,2016-02-06,ZD056,ZD190-01,1122,20.5
K08,2016-02-06,ZD170,ZD190-01,1237,39.8
G22,2016-02-06,ZD203,ZD190-01,960,68.6
Z01,2016-02-06,ZD071,ZD190-01,1260,85.3
T01,2016-02-06,ZD212,ZD190-01,1150,81.3
G26,2016-02-06,ZD072,ZD190-01,1005,93.0
G28,2016-02-06,ZD316,ZD190-01,1005,76.4
K03,2016-02-06,ZD174,ZD190-01,1252,18.7
K07,2016-02-06,ZD029,ZD190-01,1326,35.4
G29,2016-02-06,ZD321,ZD190-01,960,82.2
K01,2016-02-06,ZD142,ZD190-01,1225,27.0
K06,2016-02-06,ZD299,ZD190-01,1246,44.4
Z02,2016-02-06,ZD267,ZD190-01,1188,52.2
K11,2016-02-07,ZD074,ZD190-02,1373,8.6
K17,2016-02-07,ZD004,ZD190-02,1109,4.9
K18,2016-02-07,ZD246,ZD190-02,1200,7.3
K02,2016-02-07,ZD291,ZD190-02,1093,9.9
G02,2016-02-07,ZD215,ZD190-02,556,11.0
G03,2016-02-07,ZD313,ZD190-02,1102,19.5
Z03,2016-02-07,ZD012,ZD190-02,732,15.5
K05,2016-02-07,ZD217,ZD190-02,1321,1.4
G04,2016-02-07,ZD242,ZD190-01,1005,35.8
G06,2016-02-07,ZD013,ZD190-01,1015,73.3
G07,2016-02-07,ZD013,ZD190-01,1015,83.1
